Pair,Hellinger
rnd_n8000_p0_00075_03---graph_1k_35k,0.2819102617867806
example_5000_0p01382_10---graph_1k_35k,0.6329009748065222
sf-n4000-g2_2-kmin2-3---graph_1k_35k,0.244597454579806
graph_10k_20k---graph_1k_35k,0.3224004358867652
graph_10k_120k---graph_1k_35k,0.21363928714263
example_8000_0p01557_1---graph_1k_35k,0.5635030835182043
example_8000_0p01557_0---graph_1k_35k,0.5628676400426961
geo1k_35k---graph_1k_35k,0.4389438551675819
graph_1k_70k---graph_1k_35k,0.123164502898155
graph_1k_50k---graph_1k_35k,0.0566387141978968
rnd_n8000_p0_00075_19---graph_1k_35k,0.2824755977940185
example_8000_0p01557_2---graph_1k_35k,0.5598740681434244
graph_10k_100k---graph_1k_35k,0.2208270631135838
graph_1k_100k---graph_1k_35k,0.212483921128087
example_8000_0p01557_3---graph_1k_35k,0.5564694839166027
rnd_n8000_p0_00075_18---graph_1k_35k,0.2769440322396561
ba_1k_50k---graph_1k_35k,0.2434621423438026
sf-n4000-g2_2-kmin2-8---graph_1k_35k,0.2434367930982597
graph_10k_140k---graph_1k_35k,0.2086403275584367
rnd_n8000_p0_00075_08---graph_1k_35k,0.2818972981967776
rnd_n8000_p0_00075_20---graph_1k_35k,0.2802725505348836
graph_10k_40k---graph_1k_35k,0.262871677500503
example_8000_0p01557_7---graph_1k_35k,0.5531409182718688
ba_1k_10k---graph_1k_35k,0.2279410852942378
geo1k_14k---graph_1k_35k,0.4244151880303849
example_8000_0p01557_6---graph_1k_35k,0.5637393189747242
graph_1k_10k---graph_1k_35k,0.1368813933925317
rnd_n8000_p0_00075_09---graph_1k_35k,0.2825889187132762
graph_10k_300k---graph_1k_35k,0.1836503249084774
sf-n4000-g2_2-kmin2-9---graph_1k_35k,0.2485842877793675
example_5000_0p01382_18---graph_1k_35k,0.6374122921933744
example_8000_0p01557_4---graph_1k_35k,0.561034269894418
graph_1k_30k---graph_1k_35k,0.0215639024144695
example_8000_0p01557_5---graph_1k_35k,0.5578176538088533
ba_1k_30k---graph_1k_35k,0.2176016424505799
graph_10k_60k---graph_1k_35k,0.2399740302818193
example_5000_0p01382_19---graph_1k_35k,0.6500371606042775
geo1k_6k---graph_1k_35k,0.4312521845077711
sf-n4000-g2_3-kmin4-5---graph_1k_35k,0.2241234896843795
example_8000_0p01557_15---graph_1k_35k,0.5556102375510412
graph_10k_700k---graph_1k_35k,0.1476137095153153
graph_1k_40k---graph_1k_35k,0.0201506129584765
rnd_n4000_p0_0015_17---graph_1k_35k,0.2720881302304475
p_10---graph_1k_35k,0.0562890926819152
p_04---graph_1k_35k,0.06855634128766
rnd_n4000_p0_0015_03---graph_1k_35k,0.2729137092631571
p_05---graph_1k_35k,0.0453518945208956
rnd_n4000_p0_0015_02---graph_1k_35k,0.2753745618871749
rnd_n4000_p0_0015_16---graph_1k_35k,0.2751298808715318
ba_1k_40k---graph_1k_35k,0.2296562967825809
example_8000_0p01557_14---graph_1k_35k,0.5577702430947141
sf-n4000-g2_3-kmin4-4---graph_1k_35k,0.2272851874017127
example_8000_0p01557_16---graph_1k_35k,0.5606554348311679
sf-n4000-g2_3-kmin4-6---graph_1k_35k,0.225119983357303
p_07---graph_1k_35k,0.0006350639291237
rnd_n4000_p0_0015_14---graph_1k_35k,0.2760397447463739
rnd_n4000_p0_0015_15---graph_1k_35k,0.2742723911225998
graph_1k_6k---graph_1k_35k,0.1794044804867784
rnd_n4000_p0_0015_01---graph_1k_35k,0.2745521692064149
p_06---graph_1k_35k,0.0214275963228009
graph_1k_60k---graph_1k_35k,0.0908331292535234
sf-n4000-g2_3-kmin4-7---graph_1k_35k,0.226584355521344
example_8000_0p01557_17---graph_1k_35k,0.562197723302283
graph_1k_20k---graph_1k_35k,0.0708318599585949
example_8000_0p01557_13---graph_1k_35k,0.561165716158123
sf-n4000-g2_3-kmin4-3---graph_1k_35k,0.2267548495509175
p_02---graph_1k_35k,0.13820808111662
rnd_n4000_p0_0015_05---graph_1k_35k,0.2707113990892622
rnd_n4000_p0_0015_11---graph_1k_35k,0.2753991033043338
rnd_n4000_p0_0015_10---graph_1k_35k,0.2715204688930193
p_03---graph_1k_35k,0.0995392099440545
rnd_n4000_p0_0015_04---graph_1k_35k,0.2728970792989423
ba_1k_20k---graph_1k_35k,0.200920165890883
sf-n4000-g2_3-kmin4-2---graph_1k_35k,0.2244723645259583
example_8000_0p01557_12---graph_1k_35k,0.5642861086612179
graph_10k_50k---graph_1k_35k,0.2488174603882865
sf-n4000-g2_3-kmin4-0---graph_1k_35k,0.2252057103895359
example_8000_0p01557_10---graph_1k_35k,0.5576779531351169
graph_1k_150k---graph_1k_35k,0.3492702692312442
graph_10k_500k---graph_1k_35k,0.1636446208532305
sf-n4000-g2_2-kmin3-8---graph_1k_35k,0.2386695486701405
rnd_n4000_p0_0015_12---graph_1k_35k,0.2721647683570684
rnd_n4000_p0_0015_06---graph_1k_35k,0.2767203577428971
p_01---graph_1k_35k,0.1939212765882475
rnd_n4000_p0_0015_07---graph_1k_35k,0.2731117833686081
rnd_n4000_p0_0015_13---graph_1k_35k,0.2706875018011798
geo1k_12k---graph_1k_35k,0.4254597725518206
sf-n4000-g2_2-kmin3-9---graph_1k_35k,0.2452865240355204
example_8000_0p01557_11---graph_1k_35k,0.5603794430247762
sf-n4000-g2_3-kmin4-1---graph_1k_35k,0.2264271329441886
rnd_n4000_p0_0015_09---graph_1k_4k,0.0610114703237715
rnd_n4000_p0_0015_08---graph_1k_4k,0.0569285803526972
rnd_n4000_p0_0015_20---graph_1k_4k,0.0599889537785464
sf-n4000-g2_2-kmin3-6---graph_1k_4k,0.3756094787848472
twitch5---graph_1k_4k,0.5565724628599459
twitch1---graph_1k_4k,0.7399682340860819
sf-n4000-g2_2-kmin3-2---graph_1k_4k,0.3694324931081205
rnd_n4000_p0_0015_18---graph_1k_4k,0.0589088160948503
graph_1k_5k---graph_1k_4k,0.025344169556278
rnd_n4000_p0_0015_19---graph_1k_4k,0.0552854599373634
sf-n4000-g2_2-kmin3-3---graph_1k_4k,0.3737771381762412
geo1k_30k---graph_1k_4k,0.5530257876051754
twitch2---graph_1k_4k,0.6067775787866334
example_8000_0p01557_19---graph_1k_4k,0.6031740476304213
sf-n4000-g2_3-kmin4-9---graph_1k_4k,0.3532625371242695
graph_1k_200k---graph_1k_4k,0.6259111365606052
graph_10k_200k---graph_1k_4k,0.120000913608253
graph_1k_14k---graph_1k_4k,0.1233429748266901
sf-n4000-g2_2-kmin3-1---graph_1k_4k,0.3768502975592489
p_08---graph_1k_4k,0.2356599507775153
geo1k_10k---graph_1k_4k,0.5229254516084798
p_20---graph_1k_4k,0.4003234682353929
p_09---graph_1k_4k,0.251047461350577
sf-n4000-g2_2-kmin3-0---graph_1k_4k,0.3720903061685545
graph_1k_80k---graph_1k_4k,0.3515670729991944
sf-n4000-g2_3-kmin4-8---graph_1k_4k,0.3552921543373065
example_8000_0p01557_18---graph_1k_4k,0.598238544927917
twitch3---graph_1k_4k,0.5426506167619568
sf-n4000-g2_2-kmin2-7---graph_1k_4k,0.3594145895303147
ba_1k_8k---graph_1k_4k,0.3108579733303365
graph_1k_25k---graph_1k_4k,0.1794098752933682
example_5000_0p01382_14---graph_1k_4k,0.6467811495308073
rnd_n8000_p0_00075_07---graph_1k_4k,0.0656690191873981
rnd_n8000_p0_00075_13---graph_1k_4k,0.0654711504681298
example_8000_0p01557_8---graph_1k_4k,0.603403323023889
example_8000_0p01557_9---graph_1k_4k,0.6048791247762682
rnd_n8000_p0_00075_12---graph_1k_4k,0.0656386885867403
rnd_n8000_p0_00075_06---graph_1k_4k,0.0651054238285812
ba_1k_25k---graph_1k_4k,0.3449303722666559
example_5000_0p01382_15---graph_1k_4k,0.6471411855118431
sf-n4000-g2_2-kmin2-6---graph_1k_4k,0.3624898877596436
sf-n4000-g2_2-kmin2-4---graph_1k_4k,0.3649051712174789
example_5000_0p01382_17---graph_1k_4k,0.6490127147209239
rnd_n8000_p0_00075_10---graph_1k_4k,0.0654601136351639
rnd_n8000_p0_00075_04---graph_1k_4k,0.0648509763212033
graph_10k_600k---graph_1k_4k,0.1560905310856626
geo1k_40k---graph_1k_4k,0.5640599169277358
graph_10k_80k---graph_1k_4k,0.0786198607537882
rnd_n8000_p0_00075_05---graph_1k_4k,0.0660106367445064
rnd_n8000_p0_00075_11---graph_1k_4k,0.0676612776332178
example_5000_0p01382_16---graph_1k_4k,0.6534178184547713
sf-n4000-g2_2-kmin2-5---graph_1k_4k,0.371016972535459
sf-n4000-g2_2-kmin2-1---graph_1k_4k,0.3608528549272491
geo1k_8k---graph_1k_4k,0.519786809536505
example_5000_0p01382_12---graph_1k_4k,0.6516241558066163
rnd_n8000_p0_00075_15---graph_1k_4k,0.0689419337443557
rnd_n8000_p0_00075_01---graph_1k_4k,0.0646347942033384
graph_1k_12k---graph_1k_4k,0.1092293085371245
graph_10k_800k---graph_1k_4k,0.1654538785114387
rnd_n8000_p0_00075_14---graph_1k_4k,0.0654585737672316
graph_10k_400k---graph_1k_4k,0.1435201326744312
example_5000_0p01382_13---graph_1k_4k,0.6352904085242166
sf-n4000-g2_2-kmin2-0---graph_1k_4k,0.3683704226615197
sf-n4000-g2_2-kmin2-2---graph_1k_4k,0.3652967312217314
example_5000_0p01382_11---graph_1k_4k,0.6367474449880198
rnd_n8000_p0_00075_02---graph_1k_4k,0.0628825751080199
rnd_n8000_p0_00075_16---graph_1k_4k,0.0670489181766595
rnd_n8000_p0_00075_17---graph_1k_4k,0.065151559841918
rnd_n8000_p0_00075_03---graph_1k_4k,0.0670999278885158
example_5000_0p01382_10---graph_1k_4k,0.6441608469738299
sf-n4000-g2_2-kmin2-3---graph_1k_4k,0.3647630605597248
graph_10k_20k---graph_1k_4k,0.1148333454565007
graph_10k_120k---graph_1k_4k,0.098271393234433
example_8000_0p01557_1---graph_1k_4k,0.6068545877690603
example_8000_0p01557_0---graph_1k_4k,0.6070817354023893
geo1k_35k---graph_1k_4k,0.558568670865792
graph_1k_70k---graph_1k_4k,0.3250125304916766
graph_1k_50k---graph_1k_4k,0.2675589410924877
rnd_n8000_p0_00075_19---graph_1k_4k,0.0676379279976255
example_8000_0p01557_2---graph_1k_4k,0.604020512750424
graph_10k_100k---graph_1k_4k,0.0900887876836034
graph_1k_100k---graph_1k_4k,0.4018135383952287
example_8000_0p01557_3---graph_1k_4k,0.599741567780163
rnd_n8000_p0_00075_18---graph_1k_4k,0.0619093463954175
ba_1k_50k---graph_1k_4k,0.4086761442924181
sf-n4000-g2_2-kmin2-8---graph_1k_4k,0.3631047778346668
graph_10k_140k---graph_1k_4k,0.1052049245834027
rnd_n8000_p0_00075_08---graph_1k_4k,0.0670433652632666
rnd_n8000_p0_00075_20---graph_1k_4k,0.0653444293784935
graph_10k_40k---graph_1k_4k,0.0561884049073034
example_8000_0p01557_7---graph_1k_4k,0.597870828152415
ba_1k_10k---graph_1k_4k,0.3136690970908943
geo1k_14k---graph_1k_4k,0.5334072729386367
example_8000_0p01557_6---graph_1k_4k,0.6079923115175676
graph_1k_10k---graph_1k_4k,0.0923275540409242
rnd_n8000_p0_00075_09---graph_1k_4k,0.0678678089658074
graph_10k_300k---graph_1k_4k,0.1342979038620918
sf-n4000-g2_2-kmin2-9---graph_1k_4k,0.3695757384543138
example_5000_0p01382_18---graph_1k_4k,0.6466602180808483
example_8000_0p01557_4---graph_1k_4k,0.6037667257022975
graph_1k_30k---graph_1k_4k,0.1995582856085758
example_8000_0p01557_5---graph_1k_4k,0.6023066210226111
ba_1k_30k---graph_1k_4k,0.3682908079849004
graph_10k_60k---graph_1k_4k,0.0643949244177528
example_5000_0p01382_19---graph_1k_4k,0.6540753643994296
geo1k_6k---graph_1k_4k,0.5176495292427532
sf-n4000-g2_3-kmin4-5---graph_1k_4k,0.3542251286562822
example_8000_0p01557_15---graph_1k_4k,0.5994297898561175
graph_10k_700k---graph_1k_4k,0.161009009663682
graph_1k_40k---graph_1k_4k,0.2358718260362937
rnd_n4000_p0_0015_17---graph_1k_4k,0.0566581474066383
p_10---graph_1k_4k,0.2672509129612105
p_04---graph_1k_4k,0.1574944994351799
rnd_n4000_p0_0015_03---graph_1k_4k,0.057374083081599
p_05---graph_1k_4k,0.1785066650437643
rnd_n4000_p0_0015_02---graph_1k_4k,0.060043521403068
rnd_n4000_p0_0015_16---graph_1k_4k,0.0601584227190279
ba_1k_40k---graph_1k_4k,0.3901398043406402
example_8000_0p01557_14---graph_1k_4k,0.6014410174698231
sf-n4000-g2_3-kmin4-4---graph_1k_4k,0.3565831809853907
example_8000_0p01557_16---graph_1k_4k,0.6047292872241199
sf-n4000-g2_3-kmin4-6---graph_1k_4k,0.3534647791300895
p_07---graph_1k_4k,0.2186446738015078
rnd_n4000_p0_0015_14---graph_1k_4k,0.0608737333640674
rnd_n4000_p0_0015_15---graph_1k_4k,0.0589344882110318
graph_1k_6k---graph_1k_4k,0.0446694474487586
rnd_n4000_p0_0015_01---graph_1k_4k,0.0591327618650662
p_06---graph_1k_4k,0.1996396435682991
graph_1k_60k---graph_1k_4k,0.2971186868052061
sf-n4000-g2_3-kmin4-7---graph_1k_4k,0.356964432487254
example_8000_0p01557_17---graph_1k_4k,0.6067435355605225
graph_1k_20k---graph_1k_4k,0.155804489318526
example_8000_0p01557_13---graph_1k_4k,0.6063124441378099
sf-n4000-g2_3-kmin4-3---graph_1k_4k,0.3564188159693365
p_02---graph_1k_4k,0.0913044995422399
rnd_n4000_p0_0015_05---graph_1k_4k,0.0552708534761752
rnd_n4000_p0_0015_11---graph_1k_4k,0.0600888652829812
rnd_n4000_p0_0015_10---graph_1k_4k,0.0562275165817784
p_03---graph_1k_4k,0.1289391249303469
rnd_n4000_p0_0015_04---graph_1k_4k,0.0575395735538737
ba_1k_20k---graph_1k_4k,0.3344742720647103
sf-n4000-g2_3-kmin4-2---graph_1k_4k,0.3553083134528016
example_8000_0p01557_12---graph_1k_4k,0.6070171113742694
graph_10k_50k---graph_1k_4k,0.0572976652800416
sf-n4000-g2_3-kmin4-0---graph_1k_4k,0.3547857560349737
example_8000_0p01557_10---graph_1k_4k,0.6037002188606324
graph_1k_150k---graph_1k_4k,0.51792622635016
graph_10k_500k---graph_1k_4k,0.1504176226263384
sf-n4000-g2_2-kmin3-8---graph_1k_4k,0.3660081101242969
rnd_n4000_p0_0015_12---graph_1k_4k,0.0564970404628011
rnd_n4000_p0_0015_06---graph_1k_4k,0.0617410119209312
p_01---graph_1k_4k,0.0267488473912924
rnd_n4000_p0_0015_07---graph_1k_4k,0.0578898150483074
rnd_n4000_p0_0015_13---graph_1k_4k,0.0550692062819156
geo1k_12k---graph_1k_4k,0.5304639082984409
sf-n4000-g2_2-kmin3-9---graph_1k_4k,0.371965549507722
example_8000_0p01557_11---graph_1k_4k,0.6037850971065699
sf-n4000-g2_3-kmin4-1---graph_1k_4k,0.3546275724124023
rnd_n4000_p0_0015_08---rnd_n4000_p0_0015_09,0.0061202736471938
rnd_n4000_p0_0015_20---rnd_n4000_p0_0015_09,0.0033220285812427
sf-n4000-g2_2-kmin3-6---rnd_n4000_p0_0015_09,0.4186452563634347
twitch5---rnd_n4000_p0_0015_09,0.5851992628229519
twitch1---rnd_n4000_p0_0015_09,0.7514092364134018
sf-n4000-g2_2-kmin3-2---rnd_n4000_p0_0015_09,0.4127757602271065
rnd_n4000_p0_0015_18---rnd_n4000_p0_0015_09,0.0032934550170336
graph_1k_5k---rnd_n4000_p0_0015_09,0.0834200012595539
rnd_n4000_p0_0015_19---rnd_n4000_p0_0015_09,0.0074898656029439
sf-n4000-g2_2-kmin3-3---rnd_n4000_p0_0015_09,0.4169418142512081
geo1k_30k---rnd_n4000_p0_0015_09,0.5881351522414796
twitch2---rnd_n4000_p0_0015_09,0.6213702242256001
example_8000_0p01557_19---rnd_n4000_p0_0015_09,0.621146636338522
sf-n4000-g2_3-kmin4-9---rnd_n4000_p0_0015_09,0.3976402437762283
graph_1k_200k---rnd_n4000_p0_0015_09,0.6627262745960699
graph_10k_200k---rnd_n4000_p0_0015_09,0.1551063934024102
graph_1k_14k---rnd_n4000_p0_0015_09,0.1815898060126044
sf-n4000-g2_2-kmin3-1---rnd_n4000_p0_0015_09,0.419574477026439
p_08---rnd_n4000_p0_0015_09,0.2930777586277216
geo1k_10k---rnd_n4000_p0_0015_09,0.5561655155119327
p_20---rnd_n4000_p0_0015_09,0.4508410447066873
p_09---rnd_n4000_p0_0015_09,0.3080189354552457
sf-n4000-g2_2-kmin3-0---rnd_n4000_p0_0015_09,0.4154310022225293
graph_1k_80k---rnd_n4000_p0_0015_09,0.4045056762543041
sf-n4000-g2_3-kmin4-8---rnd_n4000_p0_0015_09,0.3995334248928197
example_8000_0p01557_18---rnd_n4000_p0_0015_09,0.6164527239161893
twitch3---rnd_n4000_p0_0015_09,0.5665728329481116
sf-n4000-g2_2-kmin2-7---rnd_n4000_p0_0015_09,0.4023575435788209
ba_1k_8k---rnd_n4000_p0_0015_09,0.351249003781276
graph_1k_25k---rnd_n4000_p0_0015_09,0.2378140625879617
example_5000_0p01382_14---rnd_n4000_p0_0015_09,0.6526321080400209
rnd_n8000_p0_00075_07---rnd_n4000_p0_0015_09,0.0073563558912043
rnd_n8000_p0_00075_13---rnd_n4000_p0_0015_09,0.0087565712713633
example_8000_0p01557_8---rnd_n4000_p0_0015_09,0.6212244139765434
example_8000_0p01557_9---rnd_n4000_p0_0015_09,0.6226783669338205
rnd_n8000_p0_00075_12---rnd_n4000_p0_0015_09,0.0078409895873091
rnd_n8000_p0_00075_06---rnd_n4000_p0_0015_09,0.0079018435816214
ba_1k_25k---rnd_n4000_p0_0015_09,0.3939138449185948
example_5000_0p01382_15---rnd_n4000_p0_0015_09,0.6542009884385902
sf-n4000-g2_2-kmin2-6---rnd_n4000_p0_0015_09,0.4054795415571662
sf-n4000-g2_2-kmin2-4---rnd_n4000_p0_0015_09,0.4074519834539962
example_5000_0p01382_17---rnd_n4000_p0_0015_09,0.6548076155030734
rnd_n8000_p0_00075_10---rnd_n4000_p0_0015_09,0.0074248279879568
rnd_n8000_p0_00075_04---rnd_n4000_p0_0015_09,0.0075393086413304
graph_10k_600k---rnd_n4000_p0_0015_09,0.2016254379030677
geo1k_40k---rnd_n4000_p0_0015_09,0.5990877644795861
graph_10k_80k---rnd_n4000_p0_0015_09,0.1002512824338625
rnd_n8000_p0_00075_05---rnd_n4000_p0_0015_09,0.0079663935753561
rnd_n8000_p0_00075_11---rnd_n4000_p0_0015_09,0.0091589399275977
example_5000_0p01382_16---rnd_n4000_p0_0015_09,0.6605494923321107
sf-n4000-g2_2-kmin2-5---rnd_n4000_p0_0015_09,0.4129049784639827
sf-n4000-g2_2-kmin2-1---rnd_n4000_p0_0015_09,0.4036679213075945
geo1k_8k---rnd_n4000_p0_0015_09,0.5517704629819511
example_5000_0p01382_12---rnd_n4000_p0_0015_09,0.6579408639052645
rnd_n8000_p0_00075_15---rnd_n4000_p0_0015_09,0.0099970788028157
rnd_n8000_p0_00075_01---rnd_n4000_p0_0015_09,0.0072945068919465
graph_1k_12k---rnd_n4000_p0_0015_09,0.1673043838866683
graph_10k_800k---rnd_n4000_p0_0015_09,0.2135413145968281
rnd_n8000_p0_00075_14---rnd_n4000_p0_0015_09,0.0084459261909001
graph_10k_400k---rnd_n4000_p0_0015_09,0.1853673495469311
example_5000_0p01382_13---rnd_n4000_p0_0015_09,0.6428683185838107
sf-n4000-g2_2-kmin2-0---rnd_n4000_p0_0015_09,0.4108354045460298
sf-n4000-g2_2-kmin2-2---rnd_n4000_p0_0015_09,0.4079170022015489
example_5000_0p01382_11---rnd_n4000_p0_0015_09,0.6440214327475051
rnd_n8000_p0_00075_02---rnd_n4000_p0_0015_09,0.0066932942498649
rnd_n8000_p0_00075_16---rnd_n4000_p0_0015_09,0.0083010497959325
rnd_n8000_p0_00075_17---rnd_n4000_p0_0015_09,0.0077146247796755
rnd_n8000_p0_00075_03---rnd_n4000_p0_0015_09,0.0079643281672074
example_5000_0p01382_10---rnd_n4000_p0_0015_09,0.6519613941450781
sf-n4000-g2_2-kmin2-3---rnd_n4000_p0_0015_09,0.4075218556037283
graph_10k_20k---rnd_n4000_p0_0015_09,0.0615074723716922
graph_10k_120k---rnd_n4000_p0_0015_09,0.1276052618485645
example_8000_0p01557_1---rnd_n4000_p0_0015_09,0.6243847650059915
example_8000_0p01557_0---rnd_n4000_p0_0015_09,0.6248473928603714
geo1k_35k---rnd_n4000_p0_0015_09,0.5936756034690608
graph_1k_70k---rnd_n4000_p0_0015_09,0.3791621917539273
graph_1k_50k---rnd_n4000_p0_0015_09,0.3239893998572866
rnd_n8000_p0_00075_19---rnd_n4000_p0_0015_09,0.0080603376583428
example_8000_0p01557_2---rnd_n4000_p0_0015_09,0.6217972555600602
graph_10k_100k---rnd_n4000_p0_0015_09,0.1160490174507763
graph_1k_100k---rnd_n4000_p0_0015_09,0.452253723469173
example_8000_0p01557_3---rnd_n4000_p0_0015_09,0.6175047666332802
rnd_n8000_p0_00075_18---rnd_n4000_p0_0015_09,0.0067628970285816
ba_1k_50k---rnd_n4000_p0_0015_09,0.4564672431447818
sf-n4000-g2_2-kmin2-8---rnd_n4000_p0_0015_09,0.4058303343428341
graph_10k_140k---rnd_n4000_p0_0015_09,0.1365293627998776
rnd_n8000_p0_00075_08---rnd_n4000_p0_0015_09,0.0080498985949001
rnd_n8000_p0_00075_20---rnd_n4000_p0_0015_09,0.006747026319037
graph_10k_40k---rnd_n4000_p0_0015_09,0.0375999313230855
example_8000_0p01557_7---rnd_n4000_p0_0015_09,0.6160283349400063
ba_1k_10k---rnd_n4000_p0_0015_09,0.3563952389224791
geo1k_14k---rnd_n4000_p0_0015_09,0.5674715479972288
example_8000_0p01557_6---rnd_n4000_p0_0015_09,0.6257085623336914
graph_1k_10k---rnd_n4000_p0_0015_09,0.1500200696680007
rnd_n8000_p0_00075_09---rnd_n4000_p0_0015_09,0.0092453488123046
graph_10k_300k---rnd_n4000_p0_0015_09,0.1734578123241667
sf-n4000-g2_2-kmin2-9---rnd_n4000_p0_0015_09,0.4122123803945101
example_5000_0p01382_18---rnd_n4000_p0_0015_09,0.6539720225371536
example_8000_0p01557_4---rnd_n4000_p0_0015_09,0.6212735783795933
graph_1k_30k---rnd_n4000_p0_0015_09,0.2577377197745435
example_8000_0p01557_5---rnd_n4000_p0_0015_09,0.6202273685297288
ba_1k_30k---rnd_n4000_p0_0015_09,0.4163555770033561
graph_10k_60k---rnd_n4000_p0_0015_09,0.0773092107483985
example_5000_0p01382_19---rnd_n4000_p0_0015_09,0.6598781380717539
geo1k_6k---rnd_n4000_p0_0015_09,0.5479278330093481
sf-n4000-g2_3-kmin4-5---rnd_n4000_p0_0015_09,0.3985368598955099
example_8000_0p01557_15---rnd_n4000_p0_0015_09,0.6173306201742814
graph_10k_700k---rnd_n4000_p0_0015_09,0.2079183469978194
graph_1k_40k---rnd_n4000_p0_0015_09,0.2932811269555248
rnd_n4000_p0_0015_17---rnd_n4000_p0_0015_09,0.0085363095066311
p_10---rnd_n4000_p0_0015_09,0.323692208261514
p_04---rnd_n4000_p0_0015_09,0.2159835911396842
rnd_n4000_p0_0015_03---rnd_n4000_p0_0015_09,0.0056585876752327
p_05---rnd_n4000_p0_0015_09,0.2369168358986422
rnd_n4000_p0_0015_02---rnd_n4000_p0_0015_09,0.0018876967554744
rnd_n4000_p0_0015_16---rnd_n4000_p0_0015_09,0.0039725592337579
ba_1k_40k---rnd_n4000_p0_0015_09,0.4382616825467856
example_8000_0p01557_14---rnd_n4000_p0_0015_09,0.6192138872711617
sf-n4000-g2_3-kmin4-4---rnd_n4000_p0_0015_09,0.4007299609787756
example_8000_0p01557_16---rnd_n4000_p0_0015_09,0.6225076454555448
sf-n4000-g2_3-kmin4-6---rnd_n4000_p0_0015_09,0.3976085703757365
p_07---rnd_n4000_p0_0015_09,0.2764788770504701
rnd_n4000_p0_0015_14---rnd_n4000_p0_0015_09,0.0035183283796726
rnd_n4000_p0_0015_15---rnd_n4000_p0_0015_09,0.0032007894501036
graph_1k_6k---rnd_n4000_p0_0015_09,0.1028459355119182
rnd_n4000_p0_0015_01---rnd_n4000_p0_0015_09,0.0034043666053786
p_06---rnd_n4000_p0_0015_09,0.2578211002239364
graph_1k_60k---rnd_n4000_p0_0015_09,0.352444178604696
sf-n4000-g2_3-kmin4-7---rnd_n4000_p0_0015_09,0.4012166638758421
example_8000_0p01557_17---rnd_n4000_p0_0015_09,0.6245416901081023
graph_1k_20k---rnd_n4000_p0_0015_09,0.214229367416974
example_8000_0p01557_13---rnd_n4000_p0_0015_09,0.624268077523389
sf-n4000-g2_3-kmin4-3---rnd_n4000_p0_0015_09,0.4005778030273541
p_02---rnd_n4000_p0_0015_09,0.1488178990686796
rnd_n4000_p0_0015_05---rnd_n4000_p0_0015_09,0.0079318927435217
rnd_n4000_p0_0015_11---rnd_n4000_p0_0015_09,0.001700265121735
rnd_n4000_p0_0015_10---rnd_n4000_p0_0015_09,0.0067282903345225
p_03---rnd_n4000_p0_0015_09,0.1872012720534584
rnd_n4000_p0_0015_04---rnd_n4000_p0_0015_09,0.0051177324085296
ba_1k_20k---rnd_n4000_p0_0015_09,0.3822688073570196
sf-n4000-g2_3-kmin4-2---rnd_n4000_p0_0015_09,0.3997184485081124
example_8000_0p01557_12---rnd_n4000_p0_0015_09,0.6244165541017622
graph_10k_50k---rnd_n4000_p0_0015_09,0.0604031408602585
sf-n4000-g2_3-kmin4-0---rnd_n4000_p0_0015_09,0.3990233660254997
example_8000_0p01557_10---rnd_n4000_p0_0015_09,0.6219244594434536
graph_1k_150k---rnd_n4000_p0_0015_09,0.5617850073975547
graph_10k_500k---rnd_n4000_p0_0015_09,0.1942698930669406
sf-n4000-g2_2-kmin3-8---rnd_n4000_p0_0015_09,0.4095322670308485
rnd_n4000_p0_0015_12---rnd_n4000_p0_0015_09,0.0067362559828598
rnd_n4000_p0_0015_06---rnd_n4000_p0_0015_09,0.0025291577714829
p_01---rnd_n4000_p0_0015_09,0.0863223259497694
rnd_n4000_p0_0015_07---rnd_n4000_p0_0015_09,0.0054213254659828
rnd_n4000_p0_0015_13---rnd_n4000_p0_0015_09,0.0088518212633607
geo1k_12k---rnd_n4000_p0_0015_09,0.5638973241942306
sf-n4000-g2_2-kmin3-9---rnd_n4000_p0_0015_09,0.4151069949910193
example_8000_0p01557_11---rnd_n4000_p0_0015_09,0.621440305656334
sf-n4000-g2_3-kmin4-1---rnd_n4000_p0_0015_09,0.398715862219319
rnd_n4000_p0_0015_20---rnd_n4000_p0_0015_08,0.0064151300391503
sf-n4000-g2_2-kmin3-6---rnd_n4000_p0_0015_08,0.4151188072713747
twitch5---rnd_n4000_p0_0015_08,0.5843157947919234
twitch1---rnd_n4000_p0_0015_08,0.7522835819038283
sf-n4000-g2_2-kmin3-2---rnd_n4000_p0_0015_08,0.4092789820111824
rnd_n4000_p0_0015_18---rnd_n4000_p0_0015_08,0.0029540527381381
graph_1k_5k---rnd_n4000_p0_0015_08,0.0796275143436671
rnd_n4000_p0_0015_19---rnd_n4000_p0_0015_08,0.0041235671329151
sf-n4000-g2_2-kmin3-3---rnd_n4000_p0_0015_08,0.4134699377359565
geo1k_30k---rnd_n4000_p0_0015_08,0.5842126263040796
twitch2---rnd_n4000_p0_0015_08,0.6222048215957241
example_8000_0p01557_19---rnd_n4000_p0_0015_08,0.6179552019058531
sf-n4000-g2_3-kmin4-9---rnd_n4000_p0_0015_08,0.3941110078676384
graph_1k_200k---rnd_n4000_p0_0015_08,0.659889420254542
graph_10k_200k---rnd_n4000_p0_0015_08,0.1531935171409706
graph_1k_14k---rnd_n4000_p0_0015_08,0.1778380080290095
